HR, SC, WF, BT, STATE, ACT
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
81,0,-99,-32,active,walk
81,0,-99,-32,active,walk
81,0,-99,-32,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-36,active,walk
80,0,-99,-34,active,walk
80,0,-99,-34,active,walk
80,0,-99,-34,active,walk
81,0,-99,-34,active,walk
81,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-26,active,walk
82,0,-99,-26,active,walk
82,0,-99,-26,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
83,0,-99,-34,active,walk
83,0,-99,-34,active,walk
83,0,-99,-34,active,walk
83,0,-99,-34,active,walk
85,0,-99,-34,active,walk
85,0,-99,-34,active,walk
85,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
85,0,-99,-34,active,walk
85,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
84,0,-99,-34,active,walk
82,0,-99,-34,active,walk
82,0,-99,-34,active,walk
81,0,-99,-34,active,walk
80,0,-99,-33,active,walk
80,0,-99,-33,active,walk
79,0,-99,-33,active,walk
79,0,-99,-34,active,walk
77,0,-99,-34,active,walk
77,0,-99,-34,active,walk
76,0,-99,-34,active,walk
75,0,-99,-34,active,walk
75,0,-99,-34,active,walk
75,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
74,0,-99,-34,active,walk
73,0,-99,-34,active,walk
73,0,-99,-34,active,walk
73,0,-99,-34,active,walk
73,0,-99,-34,active,walk
72,0,-99,-34,active,walk
72,0,-99,-35,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,active,walk
68,0,-99,-34,active,walk
68,0,-99,-34,active,walk
69,0,-99,-34,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,active,walk
69,0,-99,-35,passive,eat
70,0,-99,-34,passive,eat
70,0,-99,-34,passive,eat
69,0,-99,-34,passive,eat
69,0,-99,-36,passive,eat
68,0,-99,-36,passive,eat
69,0,-99,-36,passive,eat
69,0,-99,-35,passive,eat
69,0,-99,-35,passive,eat
69,0,-99,-35,passive,eat
71,0,-99,-36,passive,eat
71,0,-99,-36,passive,eat
71,0,-99,-36,passive,eat
71,0,-99,-35,passive,eat
71,0,-99,-35,passive,eat
71,0,-99,-35,passive,eat
72,0,-99,-35,passive,eat
72,0,-99,-35,passive,eat
73,0,-99,-35,passive,eat
73,0,-99,-33,passive,eat
73,0,-99,-33,passive,eat
74,0,-99,-33,passive,eat
76,0,-99,-36,passive,eat
84,0,-99,-36,passive,eat
84,0,-99,-36,passive,eat
82,0,-99,-36,passive,eat
83,0,-99,-35,passive,eat
78,0,-99,-35,passive,eat
78,0,-99,-35,passive,eat
73,0,-99,-32,passive,eat
73,0,-99,-32,passive,eat
71,0,-99,-32,passive,eat
72,0,-99,-36,passive,eat
72,0,-99,-36,passive,eat
71,0,-99,-36,passive,eat
72,0,-99,-32,passive,eat
73,0,-99,-32,passive,eat
73,0,-99,-32,passive,eat
74,0,-99,-35,passive,eat
75,0,-99,-35,passive,eat
75,0,-99,-35,passive,eat
75,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-36,passive,eat
79,0,-99,-36,passive,eat
79,0,-99,-36,passive,eat
79,0,-99,-25,passive,eat
79,0,-99,-25,passive,eat
79,0,-99,-25,passive,eat
79,0,-99,-31,passive,eat
79,0,-99,-31,passive,eat
79,0,-99,-31,passive,eat
79,0,-99,-35,passive,eat
79,0,-99,-35,passive,eat
79,0,-99,-35,passive,eat
79,0,-99,-34,passive,eat
79,0,-99,-34,passive,eat
79,0,-99,-34,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
78,0,-99,-33,passive,eat
77,0,-99,-33,passive,eat
77,0,-99,-33,passive,eat
77,0,-99,-33,passive,eat
77,0,-99,-32,passive,eat
78,0,-99,-32,passive,eat
78,0,-99,-32,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
78,0,-99,-27,passive,eat
78,0,-99,-27,passive,eat
78,0,-99,-27,passive,eat
78,0,-99,-27,passive,eat
79,0,-99,-34,passive,eat
79,0,-99,-34,passive,eat
78,0,-99,-34,passive,eat
78,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
79,0,-99,-33,passive,eat
80,0,-99,-33,passive,eat
80,0,-99,-33,passive,eat
81,0,-99,-33,passive,eat
82,0,-99,-33,passive,eat
82,0,-99,-33,passive,eat
82,0,-99,-33,passive,eat
83,0,-99,-35,passive,eat
84,0,-99,-35,passive,eat
84,0,-99,-35,passive,eat
84,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
86,0,-99,-35,passive,eat
86,0,-99,-35,passive,eat
84,0,-99,-35,passive,eat
84,0,-99,-35,passive,eat
87,0,-99,-33,passive,eat
84,0,-99,-33,passive,eat
84,0,-99,-33,passive,eat
84,0,-99,-32,passive,eat
84,0,-99,-32,passive,eat
84,0,-99,-32,passive,eat
84,0,-99,-33,passive,eat
84,0,-99,-33,passive,eat
83,0,-99,-33,passive,eat
82,0,-99,-33,passive,eat
82,0,-99,-33,passive,eat
83,0,-99,-33,passive,eat
83,0,-99,-36,passive,eat
84,0,-99,-36,passive,eat
88,0,-99,-36,passive,eat
88,0,-99,-34,passive,eat
89,0,-99,-34,passive,eat
88,0,-99,-34,passive,eat
88,0,-99,-34,passive,eat
88,0,-99,-34,passive,eat
89,0,-99,-34,passive,eat
90,0,-99,-35,passive,eat
90,0,-99,-35,passive,eat
90,0,-99,-35,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
92,0,-99,-35,passive,eat
92,0,-99,-35,passive,eat
92,0,-99,-35,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
92,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
90,0,-99,-34,passive,eat
90,0,-99,-34,passive,eat
91,0,-99,-36,passive,eat
91,0,-99,-36,passive,eat
91,0,-99,-36,passive,eat
90,0,-99,-35,passive,eat
90,0,-99,-35,passive,eat
89,0,-99,-35,passive,eat
89,0,-99,-34,passive,eat
90,0,-99,-34,passive,eat
90,0,-99,-34,passive,eat
90,0,-99,-35,passive,eat
89,0,-99,-35,passive,eat
88,0,-99,-35,passive,eat
88,0,-99,-35,passive,eat
87,0,-99,-35,passive,eat
87,0,-99,-35,passive,eat
86,0,-99,-34,passive,eat
86,0,-99,-34,passive,eat
86,0,-99,-34,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-36,passive,eat
85,0,-99,-36,passive,eat
85,0,-99,-36,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
88,0,-99,-35,passive,eat
87,0,-99,-35,passive,eat
87,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-35,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-30,passive,eat
85,0,-99,-30,passive,eat
85,0,-99,-30,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-34,passive,eat
85,0,-99,-33,passive,eat
85,0,-99,-33,passive,eat
87,0,-99,-33,passive,eat
88,0,-99,-36,passive,eat
90,0,-99,-36,passive,eat
90,0,-99,-36,passive,eat
91,0,-99,-34,passive,eat
92,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
91,0,-99,-36,passive,eat
91,0,-99,-36,passive,eat
91,0,-99,-36,passive,eat
91,0,-99,-35,passive,eat
91,0,-99,-35,passive,eat
91,0,-99,-35,passive,eat
91,0,-99,-35,passive,eat
91,0,-99,-35,passive,eat
91,0,-99,-35,passive,eat
92,0,-99,-35,passive,eat
93,0,-99,-35,passive,eat
92,0,-99,-35,passive,eat
92,0,-99,-37,passive,eat
91,0,-99,-37,passive,eat
91,0,-99,-37,passive,eat
93,0,-99,-33,passive,eat
94,0,-99,-33,passive,eat
94,0,-99,-33,passive,eat
94,0,-99,-35,passive,eat
94,0,-99,-35,passive,eat
94,0,-99,-35,passive,eat
94,0,-99,-34,passive,eat
94,0,-99,-34,passive,eat
94,0,-99,-34,passive,eat
94,0,-99,-35,passive,eat
94,0,-99,-35,passive,eat
93,0,-99,-35,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-34,passive,eat
93,0,-99,-34,passive,eat
93,0,-99,-34,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
96,0,-99,-32,passive,eat
96,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
93,0,-99,-35,passive,eat
93,0,-99,-35,passive,eat
93,0,-99,-35,passive,eat
93,0,-99,-36,passive,eat
93,0,-99,-36,passive,eat
92,0,-99,-36,passive,eat
92,0,-99,-34,passive,eat
92,0,-99,-34,passive,eat
92,0,-99,-34,passive,eat
92,0,-99,-33,passive,eat
92,0,-99,-33,passive,eat
92,0,-99,-33,passive,eat
92,0,-99,-32,passive,eat
91,0,-99,-32,passive,eat
91,0,-99,-32,passive,eat
91,0,-99,-31,passive,eat
91,0,-99,-31,passive,eat
91,0,-99,-31,passive,eat
91,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
91,0,-99,-34,passive,eat
93,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
98,0,-99,-32,passive,eat
98,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-21,passive,eat
101,0,-99,-21,passive,eat
101,0,-99,-21,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-32,passive,eat
102,0,-99,-32,passive,eat
96,0,-99,-32,passive,eat
100,0,-99,-35,passive,eat
100,0,-99,-35,passive,eat
97,0,-99,-35,passive,eat
97,0,-99,-34,passive,eat
97,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
96,0,-99,-35,passive,eat
95,0,-99,-35,passive,eat
95,0,-99,-35,passive,eat
94,0,-99,-30,passive,eat
94,0,-99,-30,passive,eat
94,0,-99,-30,passive,eat
94,0,-99,-33,passive,eat
94,0,-99,-33,passive,eat
94,0,-99,-33,passive,eat
94,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-34,passive,eat
96,0,-99,-34,passive,eat
96,0,-99,-34,passive,eat
96,0,-99,-35,passive,eat
95,0,-99,-35,passive,eat
95,0,-99,-35,passive,eat
95,0,-99,-35,passive,eat
96,0,-99,-35,passive,eat
96,0,-99,-35,passive,eat
97,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
100,0,-99,-34,passive,eat
100,0,-99,-34,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-26,passive,eat
102,0,-99,-26,passive,eat
102,0,-99,-26,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
103,0,-99,-33,passive,eat
103,0,-99,-34,passive,eat
103,0,-99,-34,passive,eat
103,0,-99,-34,passive,eat
103,0,-99,-26,passive,eat
103,0,-99,-26,passive,eat
103,0,-99,-26,passive,eat
103,0,-99,-32,passive,eat
103,0,-99,-32,passive,eat
101,0,-99,-32,passive,eat
101,0,-99,-33,passive,eat
100,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-28,passive,eat
101,0,-99,-28,passive,eat
101,0,-99,-28,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
102,0,-99,-30,passive,eat
102,0,-99,-30,passive,eat
101,0,-99,-30,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
102,0,-99,-35,passive,eat
102,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
98,0,-99,-35,passive,eat
98,0,-99,-35,passive,eat
97,0,-99,-36,passive,eat
97,0,-99,-36,passive,eat
97,0,-99,-36,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
99,0,-99,-32,passive,eat
99,0,-99,-32,passive,eat
99,0,-99,-32,passive,eat
99,0,-99,-34,passive,eat
99,0,-99,-34,passive,eat
100,0,-99,-34,passive,eat
100,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-29,passive,eat
101,0,-99,-29,passive,eat
103,0,-99,-29,passive,eat
103,0,-99,-34,passive,eat
103,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-33,passive,eat
100,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-30,passive,eat
99,0,-99,-35,passive,eat
99,0,-99,-35,passive,eat
100,0,-99,-35,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-34,passive,eat
101,0,-99,-24,passive,eat
101,0,-99,-24,passive,eat
102,0,-99,-24,passive,eat
102,0,-99,-30,passive,eat
102,0,-99,-30,passive,eat
102,0,-99,-30,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
100,0,-99,-34,passive,eat
99,0,-99,-34,passive,eat
99,0,-99,-34,passive,eat
98,0,-99,-27,passive,eat
98,0,-99,-27,passive,eat
97,0,-99,-27,passive,eat
97,0,-99,-32,passive,eat
98,0,-99,-32,passive,eat
99,0,-99,-32,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
96,0,-99,-33,passive,eat
96,0,-99,-33,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-31,passive,eat
95,0,-99,-34,passive,eat
95,0,-99,-34,passive,eat
95,0,-99,-34,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-32,passive,eat
95,0,-99,-34,passive,eat
95,0,-99,-34,passive,eat
96,0,-99,-34,passive,eat
97,0,-99,-34,passive,eat
97,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
99,0,-99,-32,passive,eat
99,0,-99,-32,passive,eat
98,0,-99,-32,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
98,0,-99,-34,passive,eat
97,0,-99,-34,passive,eat
96,0,-99,-34,passive,eat
96,0,-99,-26,passive,eat
97,0,-99,-26,passive,eat
97,0,-99,-26,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-33,passive,eat
97,0,-99,-31,passive,eat
97,0,-99,-31,passive,eat
97,0,-99,-31,passive,eat
97,0,-99,-25,passive,eat
97,0,-99,-25,passive,eat
97,0,-99,-25,passive,eat
97,0,-99,-33,passive,eat
98,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-33,passive,eat
99,0,-99,-28,passive,eat
99,0,-99,-28,passive,eat
99,0,-99,-28,passive,eat
100,0,-99,-20,passive,eat
101,0,-99,-20,passive,eat
101,0,-99,-20,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
102,0,-99,-33,passive,eat
101,0,-99,-33,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,eat
101,0,-99,-35,passive,work
101,0,-99,-32,passive,work
102,0,-99,-32,passive,work
102,0,-99,-32,passive,work
102,0,-99,-33,passive,work
102,0,-99,-33,passive,work
102,0,-99,-33,passive,work
102,0,-99,-33,passive,work
102,0,-99,-33,passive,work
102,0,-99,-33,passive,work
101,0,-99,-33,passive,work
101,0,-99,-33,passive,work
101,0,-99,-33,passive,work
101,0,-99,-35,passive,work
102,0,-99,-35,passive,work
103,0,-99,-35,passive,work
103,0,-99,-34,passive,work
104,0,-99,-34,passive,work
104,0,-99,-34,passive,work
103,0,-99,-34,passive,work
103,0,-99,-34,passive,work
103,0,-99,-34,passive,work
102,0,-99,-31,passive,work
101,0,-99,-31,passive,work
99,0,-99,-31,passive,work
99,0,-99,-30,passive,work
98,0,-99,-30,passive,work
98,0,-99,-30,passive,work
98,0,-99,-31,passive,work
98,0,-99,-31,passive,work
97,0,-99,-31,passive,work
97,0,-99,-34,passive,work
97,0,-99,-34,passive,work
97,0,-99,-34,passive,work
97,0,-99,-34,passive,work
97,0,-99,-34,passive,work
96,0,-99,-34,passive,work
96,0,-99,-30,passive,work
96,0,-99,-30,passive,work
95,0,-99,-30,passive,work
94,0,-99,-33,passive,work
94,0,-99,-33,passive,work
94,0,-99,-33,passive,work
94,0,-99,-34,passive,work
94,0,-99,-34,passive,work
94,0,-99,-34,passive,work
93,0,-99,-31,passive,work
93,0,-99,-31,passive,work
92,0,-99,-31,passive,work
92,0,-99,-31,passive,work
92,0,-99,-28,passive,work
92,0,-99,-28,passive,work
92,0,-99,-28,passive,work
92,0,-99,-34,passive,work
92,0,-99,-34,active,preparing_food
92,0,-66,-40,active,preparing_food
92,0,-80,-40,active,preparing_food
92,0,-105,-40,active,preparing_food
92,0,-76,-40,active,preparing_food
92,0,-76,-35,active,preparing_food
92,0,-64,-35,active,preparing_food
92,0,-85,-35,active,preparing_food
92,0,-85,-36,active,preparing_food
92,0,-85,-36,active,preparing_food
92,0,-85,-36,active,preparing_food
92,0,-85,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-37,active,preparing_food
92,0,-91,-37,active,preparing_food
79,0,-91,-37,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-40,active,preparing_food
79,0,-91,-40,active,preparing_food
79,0,-91,-40,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-36,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-38,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-39,active,preparing_food
79,0,-91,-36,active,preparing_food
71,0,-91,-36,active,preparing_food
71,0,-91,-36,active,preparing_food
71,0,-91,-36,active,preparing_food
71,0,-91,-36,active,preparing_food
71,0,-91,-36,active,preparing_food
71,0,-91,-42,active,preparing_food
73,0,-91,-42,active,preparing_food
73,0,-91,-42,active,preparing_food
74,0,-91,-36,active,preparing_food
74,0,-91,-36,active,preparing_food
74,0,-91,-36,active,preparing_food
75,0,-91,-36,active,preparing_food
75,0,-91,-36,active,preparing_food
76,0,-91,-36,active,preparing_food
76,0,-91,-37,active,preparing_food
77,0,-91,-37,active,preparing_food
77,0,-91,-37,active,preparing_food
78,0,-91,-39,active,preparing_food
78,0,-91,-39,active,preparing_food
77,0,-91,-39,active,preparing_food
77,0,-91,-37,active,preparing_food
78,0,-91,-37,active,preparing_food
78,0,-91,-37,active,preparing_food
79,0,-91,-37,active,preparing_food
79,0,-91,-37,active,preparing_food
79,0,-91,-37,active,preparing_food
81,0,-91,-36,active,preparing_food
81,0,-91,-36,active,preparing_food
81,0,-91,-36,active,preparing_food
81,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
81,0,-91,-36,active,preparing_food
81,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
82,0,-91,-36,active,preparing_food
82,0,-91,-37,active,preparing_food
84,0,-91,-37,active,preparing_food
84,0,-91,-37,active,preparing_food
84,0,-91,-39,active,preparing_food
84,0,-91,-39,active,preparing_food
86,0,-91,-39,active,preparing_food
86,0,-91,-38,active,preparing_food
86,0,-91,-38,active,preparing_food
86,0,-91,-38,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-41,active,preparing_food
88,0,-91,-41,active,preparing_food
88,0,-91,-41,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
89,0,-91,-37,active,preparing_food
89,0,-91,-36,active,preparing_food
88,0,-91,-36,active,preparing_food
88,0,-91,-36,active,preparing_food
89,0,-91,-37,active,preparing_food
89,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
86,0,-91,-37,active,preparing_food
86,0,-91,-38,active,preparing_food
85,0,-91,-38,active,preparing_food
85,0,-91,-38,active,preparing_food
87,0,-91,-36,active,preparing_food
87,0,-91,-36,active,preparing_food
88,0,-91,-36,active,preparing_food
88,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
89,0,-91,-36,active,preparing_food
88,0,-91,-36,active,preparing_food
88,0,-91,-36,active,preparing_food
88,0,-91,-38,active,preparing_food
88,0,-91,-38,active,preparing_food
89,0,-91,-38,active,preparing_food
89,0,-91,-36,active,preparing_food
89,0,-91,-36,active,preparing_food
89,0,-91,-36,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-38,active,preparing_food
90,0,-91,-38,active,preparing_food
90,0,-91,-38,active,preparing_food
90,0,-91,-37,active,preparing_food
91,0,-91,-37,active,preparing_food
91,0,-91,-37,active,preparing_food
91,0,-91,-38,active,preparing_food
91,0,-91,-38,active,preparing_food
91,0,-91,-38,active,preparing_food
91,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
90,0,-91,-36,active,preparing_food
90,0,-91,-36,active,preparing_food
87,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
86,0,-91,-36,active,preparing_food
85,0,-91,-36,active,preparing_food
85,0,-91,-36,active,preparing_food
88,0,-91,-37,active,preparing_food
88,0,-91,-37,active,preparing_food
90,0,-91,-37,active,preparing_food
91,0,-91,-36,active,preparing_food
91,0,-91,-36,active,preparing_food
92,0,-91,-36,active,preparing_food
92,0,-91,-38,active,preparing_food
94,0,-91,-38,active,preparing_food
94,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-38,active,preparing_food
96,0,-91,-39,active,preparing_food
96,0,-91,-39,active,preparing_food
95,0,-91,-39,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-38,active,preparing_food
94,0,-91,-38,active,preparing_food
94,0,-91,-38,active,preparing_food
94,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
95,0,-91,-37,active,preparing_food
96,0,-91,-37,active,preparing_food
96,0,-91,-37,active,preparing_food
97,0,-91,-37,active,preparing_food
97,0,-91,-37,active,preparing_food
98,0,-91,-37,active,preparing_food
98,0,-91,-37,active,preparing_food
99,0,-91,-37,active,preparing_food
99,0,-91,-37,active,preparing_food
99,0,-91,-37,active,preparing_food
103,0,-91,-37,active,preparing_food
103,0,-91,-37,active,preparing_food
104,0,-91,-37,active,preparing_food
104,0,-91,-37,active,preparing_food
104,0,-91,-37,active,preparing_food
104,0,-91,-39,active,preparing_food
104,0,-91,-39,active,preparing_food
104,0,-91,-39,active,preparing_food
104,0,-91,-36,active,preparing_food
104,0,-91,-36,active,preparing_food
104,0,-91,-36,active,preparing_food
104,0,-91,-36,active,preparing_food
104,0,-91,-36,active,preparing_food
106,0,-91,-36,active,preparing_food
106,0,-91,-36,active,preparing_food
107,0,-91,-36,active,preparing_food
107,0,-91,-36,active,preparing_food
107,0,-91,-36,active,preparing_food
107,0,-91,-36,active,preparing_food
107,0,-91,-36,active,preparing_food
107,0,-91,-37,active,preparing_food
109,0,-91,-37,active,preparing_food
109,0,-91,-37,active,preparing_food
